('Total Revenue', '305,453,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         1044928 function calls (1019376 primitive calls) in 9.848 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 mimetypes.py:402(_default_mime_types)
        1    0.000    0.000    0.000    0.000 tempfile.py:824(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 pathlib.py:826(Path)
        1    0.000    0.000    0.042    0.042 pathlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:291(PurePath)
        1    0.000    0.000    0.000    0.000 __init__.py:365(Distribution)
        1    0.000    0.000    0.000    0.000 connection.py:82(HTTPConnection)
        1    0.000    0.000    0.000    0.000 connection.py:603(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 csv.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        1    0.000    0.000    0.000    0.000 _legacy.py:1(<module>)
        1    0.000    0.000    0.006    0.006 shutil.py:1(<module>)
        1    0.000    0.000    0.087    0.087 _common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:12(CharsetMatch)
        1    0.000    0.000    0.061    0.061 tempfile.py:1(<module>)
        1    0.000    0.000    0.002    0.002 poolmanager.py:1(<module>)
        1    0.000    0.000    0.727    0.727 compat.py:1(<module>)
        1    0.000    0.000    0.002    0.002 constant.py:1(<module>)
        1    0.000    0.000    0.007    0.007 big5.py:1(<module>)
        1    0.000    0.000    0.004    0.004 big5hkscs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 euc_jisx0213.py:1(<module>)
        1    0.000    0.000    0.000    0.000 euc_jis_2004.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp1125.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp950.py:1(<module>)
        1    0.000    0.000    0.003    0.003 cp949.py:1(<module>)
        1    0.000    0.000    0.003    0.003 cp932.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp437.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iso2022_jp_ext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 euc_kr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iso2022_jp_2004.py:1(<module>)
        1    0.000    0.000    0.000    0.000 euc_jp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp737.py:1(<module>)
        1    0.000    0.000    0.003    0.003 gb18030.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp775.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gb2312.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp850.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp852.py:1(<module>)
        1    0.000    0.000    0.001    0.001 cp855.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shift_jisx0213.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp857.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shift_jis_2004.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp858.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gbk.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp860.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp861.py:1(<module>)
        1    0.000    0.000    0.002    0.002 iso2022_jp.py:1(<module>)
        1    0.000    0.000    0.017    0.017 cp862.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp864.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp863.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iso2022_jp_1.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp865.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iso2022_jp_2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iso2022_jp_3.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp866.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp869.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shift_jis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iso2022_kr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 johab.py:1(<module>)
        1    0.000    0.000    0.061    0.061 sessions.py:1(<module>)
        1    0.000    0.000    0.011    0.011 packages.py:1(<module>)
        1    0.000    0.000    0.001    0.001 cookiejar.py:1246(CookieJar)
        1    0.000    0.000    0.012    0.012 cookiejar.py:1(<module>)
        1    0.000    0.000    0.059    0.059 adapters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:135(super_len)
        1    0.000    0.000    0.041    0.041 idna.py:1(<module>)
        1    0.000    0.000    0.000    0.000 socks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:159(TreeBuilder)
        1    0.000    0.000    0.000    0.000 stringprep.py:1(<module>)
        1    0.000    0.000    0.008    0.008 status_codes.py:109(_init)
        1    0.000    0.000    0.008    0.008 status_codes.py:1(<module>)
        1    0.001    0.001    0.001    0.001 idnadata.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sessions.py:391(__init__)
        1    0.000    0.000    0.000    0.000 element.py:352(PageElement)
        1    0.000    0.000    0.002    0.002 __init__.py:135(BeautifulSoup)
        1    0.000    0.000    0.010    0.010 _typing.py:1(<module>)
        1    0.000    0.000    0.002    0.002 typing_extensions.py:1(<module>)
        1    0.000    0.000    0.230    0.230 element.py:1(<module>)
        1    0.000    0.000    0.000    0.000 element.py:1764(Tag)
        1    0.000    0.000    0.000    0.000 __meta__.py:143(_get_canonical)
        1    0.000    0.000    0.000    0.000 __meta__.py:83(__new__)
        1    0.000    0.000    0.006    0.006 css_types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 css_match.py:544(CSSMatch)
        1    0.000    0.000    0.011    0.011 css_match.py:1(<module>)
        1    0.000    0.000    0.004    0.004 pretty.py:1(<module>)
        1    0.006    0.006    0.065    0.065 dammit.py:128(_populate_class_variables)
        1    0.000    0.000    0.001    0.001 dammit.py:98(EntitySubstitution)
        1    0.000    0.000    0.000    0.000 dammit.py:485(EncodingDetector)
        1    0.000    0.000    0.000    0.000 css_match.py:79(_DocumentNav)
        1    0.000    0.000    0.000    0.000 css_parser.py:681(parse_pseudo_nth)
        1    0.000    0.000    0.046    0.046 css_parser.py:428(CSSParser)
        1    0.000    0.000    0.090    0.090 css_parser.py:1(<module>)
        1    0.000    0.000    0.074    0.074 dammit.py:1(<module>)
        1    0.000    0.000    0.076    0.076 formatter.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dammit.py:734(UnicodeDammit)
        1    0.000    0.000    0.000    0.000 filter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 entities.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _lxml.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filter.py:346(SoupStrainer)
        1    0.000    0.000    0.001    0.001 _html5lib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 netrc.py:10(NetrcParseError)
        1    0.000    0.000    0.000    0.000 filter.py:439(includes_everything)
        1    0.000    0.000    0.000    0.000 _warnings.py:15(UnusualUsageWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:6(StopParsing)
        1    0.000    0.000    0.000    0.000 exceptions.py:10(FeatureNotFound)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:952(Reader)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:969(Writer)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1675(TypeVar)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1783(ParamSpec)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3847(Doc)
        1    0.000    0.000    0.000    0.000 css_types.py:323(SelectorLang)
        1    0.000    0.000    0.000    0.000 formatter.py:10(Formatter)
        1    0.000    0.000    0.000    0.000 filter.py:259(_base_match)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2546(TypeVarTuple)
        1    0.000    0.000    0.000    0.000 __meta__.py:123(_is_pre)
        1    0.000    0.000    0.000    0.000 __meta__.py:128(_is_dev)
        1    0.000    0.000    0.000    0.000 __meta__.py:133(_is_post)
        1    0.000    0.000    0.000    0.000 css_parser.py:360(_Selector)
        1    0.000    0.000    0.000    0.000 css_types.py:243(SelectorTag)
        1    0.000    0.000    0.000    0.000 css_types.py:284(SelectorContains)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1658(_DefaultMixin)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1666(_TypeVarLikeMeta)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2267(_TypeFormForm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3308(_NamedTupleMeta)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3901(Format)
        1    0.000    0.000    0.000    0.000 css_match.py:59(_FakeParent)
        1    0.000    0.000    0.000    0.000 css_match.py:1571(SoupSieve)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2098(_EllipsisDummy)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 css_parser.py:303(SelectorPattern)
        1    0.000    0.000    0.000    0.000 css_parser.py:323(SpecialPseudoPattern)
        1    0.000    0.000    0.000    0.000 util.py:27(SelectorSyntaxError)
        1    0.000    0.000    0.000    0.000 css_types.py:147(Namespaces)
        1    0.000    0.000    0.000    0.000 css_types.py:165(CustomSelectors)
        1    0.000    0.000    0.000    0.000 css_types.py:234(SelectorNull)
        1    0.000    0.000    0.000    0.000 css_types.py:310(__init__)
        1    0.000    0.000    0.000    0.000 filter.py:130(filter)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:314(HTMLParserTreeBuilder)
        1    0.000    0.000    0.000    0.000 parser.py:63(HTMLParser)
        1    0.000    0.000    0.000    0.000 __meta__.py:40(Version)
        1    0.000    0.000    0.000    0.000 css_types.py:257(SelectorAttribute)
        1    0.000    0.000    0.000    0.000 css_types.py:298(SelectorNth)
        1    0.000    0.000    0.000    0.000 _markupbase.py:23(ParserBase)
        1    0.000    0.000    0.000    0.000 filter.py:340(StringMatchRule)
        1    0.000    0.000    0.000    0.000 filter.py:334(AttributeValueMatchRule)
        1    0.000    0.000    0.000    0.000 _warnings.py:83(XMLParsedAsHTMLWarning)
        1    0.000    0.000    0.000    0.000 _warnings.py:62(AttributeResemblesVariableWarning)
        1    0.000    0.000    0.000    0.000 _warnings.py:4(GuessedAtParserWarning)
        1    0.000    0.000    0.000    0.000 _warnings.py:26(MarkupResemblesLocatorWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:16(ParserRejectedMarkup)
        1    0.000    0.000    0.000    0.000 _deprecation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _warnings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filter.py:211(MatchRule)
        1    0.000    0.000    0.000    0.000 filter.py:321(matches_tag)
        1    0.000    0.000    0.000    0.000 netrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filter.py:316(TagNameMatchRule)
        1    0.000    0.000    0.000    0.000 netrc.py:22(_netrclex)
        1    0.000    0.000    0.000    0.000 netrc.py:66(netrc)
        1    0.000    0.000    0.001    0.001 _markupbase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:61(BeautifulSoupHTMLParser)
        1    0.000    0.000    0.000    0.000 __version__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cookies.py:103(MockResponse)
        1    0.000    0.000    0.000    0.000 structures.py:86(__init__)
        1    0.000    0.000    0.000    0.000 readers.py:32(ZipReader)
        1    0.000    0.000    1.656    1.656 sessions.py:629(post)
        1    0.000    0.000    0.000    0.000 auth.py:76(HTTPBasicAuth)
        1    0.000    0.000    0.000    0.000 __init__.py:1155(BeautifulStoneSoup)
        1    0.000    0.000    0.000    0.000 intranges.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cookies.py:23(MockRequest)
        1    0.000    0.000    0.000    0.000 models.py:315(PreparedRequest)
        1    0.000    0.000    0.000    0.000 __init__.py:439(SAXTreeBuilder)
        1    0.000    0.000    0.000    0.000 css_types.py:34(Immutable)
        1    0.000    0.000    0.000    0.000 css_match.py:432(Inputs)
        1    0.000    0.000    0.000    0.000 element.py:314(ContentMetaAttributeValue)
        1    0.001    0.001    0.008    0.008 element.py:530(get_text)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:233(_SpecialForm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1004(__new__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1024(__new__)
        1    0.000    0.000    0.000    0.000 cookies.py:170(CookieConflictError)
        1    0.000    0.000    0.000    0.000 idna.py:300(StreamWriter)
        1    0.000    0.000    0.000    0.000 idna.py:303(StreamReader)
        1    0.000    0.000    0.000    0.000 utils.py:878(default_user_agent)
        1    0.000    0.000    0.000    0.000 readers.py:28(files)
        1    0.000    0.000    0.000    0.000 readers.py:16(FileReader)
        1    0.000    0.000    0.000    0.000 readers.py:129(NamespaceReader)
        1    0.000    0.000    0.000    0.000 auth.py:69(AuthBase)
        1    0.000    0.000    0.000    0.000 auth.py:99(HTTPProxyAuth)
        1    0.000    0.000    0.000    0.000 models.py:208(RequestHooksMixin)
        1    0.000    0.000    0.000    0.000 idna.py:154(Codec)
        1    0.000    0.000    0.000    0.000 idna.py:226(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 idna.py:261(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 hooks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 readers.py:17(__init__)
        1    0.000    0.000    0.000    0.000 adapters.py:144(HTTPAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:98(register)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:4210(Sentinel)
        1    0.000    0.000    0.000    0.000 filter.py:163(find_all)
        1    0.000    0.000    0.000    0.000 filter.py:44(ElementFilter)
        1    0.000    0.000    0.000    0.000 element.py:137(NamespacedAttribute)
        1    0.000    0.000    0.000    0.000 _typing.py:45(_RegularExpressionProtocol)
        1    0.000    0.000    0.000    0.000 element.py:3187(ResultSet)
        1    0.000    0.000    0.000    0.000 element.py:1461(NavigableString)
        1    0.000    0.000    0.137    0.137 css.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3636(TypeAliasType)
        1    0.000    0.000    0.001    0.001 __meta__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:232(Request)
        1    0.000    0.000    0.000    0.000 __init__.py:94(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:86(TreeBuilderRegistry)
        1    0.000    0.000    0.000    0.000 element.py:206(__new__)
        1    0.000    0.000    0.000    0.000 element.py:1619(PreformattedString)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:663(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 element.py:1681(Doctype)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2883(deprecated)
        1    0.000    0.000    0.000    0.000 css_types.py:351(SelectorList)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:167(_Sentinel)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:279(_ExtensionsSpecialForm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:988(SingletonMeta)
        1    0.000    0.000    0.007    0.007 _htmlparser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:504(HTMLTreeBuilder)
        1    0.000    0.000    0.000    0.000 css_types.py:183(Selector)
        1    0.000    0.000    0.000    0.000 element.py:171(AttributeValueWithCharsetSubstitution)
        1    0.000    0.000    0.000    0.000 element.py:195(CharsetMetaAttributeValue)
        1    0.000    0.000    0.000    0.000 element.py:239(XMLAttributeDict)
        1    0.000    0.000    0.000    0.000 element.py:271(HTMLAttributeDict)
        1    0.000    0.000    0.000    0.000 element.py:1646(CData)
        1    0.000    0.000    0.000    0.000 element.py:1653(ProcessingInstruction)
        1    0.000    0.000    0.000    0.000 element.py:1660(XMLProcessingInstruction)
        1    0.000    0.000    0.000    0.000 element.py:1667(Comment)
        1    0.000    0.000    0.000    0.000 element.py:1674(Declaration)
        1    0.000    0.000    0.000    0.000 element.py:2418(__setitem__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:999(NoDefaultType)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1019(NoExtraItemsType)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1083(_TypedDictMeta)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1315(_TypedDictSpecialForm)
        1    0.000    0.000    0.000    0.000 element.py:223(AttributeValueList)
        1    0.000    0.000    0.000    0.000 element.py:232(AttributeDict)
        1    0.000    0.000    0.000    0.000 element.py:1721(Stylesheet)
        1    0.000    0.000    0.000    0.000 element.py:1730(Script)
        1    0.000    0.000    0.000    0.000 element.py:1740(TemplateString)
        1    0.000    0.000    0.000    0.000 element.py:1749(RubyTextString)
        1    0.000    0.000    0.000    0.000 element.py:1758(RubyParenthesisString)
        1    0.000    0.000    0.000    0.000 element.py:2679(_TreeTraversalEvent)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:236(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:526(_SpecialGenericAlias)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:788(Protocol)
        1    0.000    0.000    0.000    0.000 css_parser.py:339(get_name)
        1    0.000    0.000    0.000    0.000 css_types.py:97(ImmutableDict)
        1    0.000    0.000    0.000    0.000 formatter.py:193(HTMLFormatter)
        1    0.000    0.000    0.000    0.000 formatter.py:216(XMLFormatter)
        1    0.000    0.000    0.000    0.000 cp949.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 cp949.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 cp949.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 cp949.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 cp950.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 cp950.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 cp950.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 cp950.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 euc_jis_2004.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 euc_jis_2004.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 euc_jis_2004.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 euc_jis_2004.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 euc_jisx0213.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 euc_jisx0213.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 euc_jisx0213.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 euc_jisx0213.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 euc_jp.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 euc_jp.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 euc_jp.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 euc_jp.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 euc_kr.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 euc_kr.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 euc_kr.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 euc_kr.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 gb18030.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 gb18030.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 gb18030.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 gb18030.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 gb2312.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 gb2312.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 gb2312.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 gb2312.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 gbk.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 gbk.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 gbk.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 gbk.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 hp_roman8.py:32(StreamWriter)
        1    0.000    0.000    0.000    0.000 hp_roman8.py:35(StreamReader)
        1    0.000    0.000    0.000    0.000 hz.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 hz.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 hz.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 hz.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso2022_jp.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 iso2022_jp.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso2022_jp_1.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp_1.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp_1.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 iso2022_jp_1.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso2022_jp_2.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp_2.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp_2.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 iso2022_jp_2.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso2022_jp_2004.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp_2004.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp_2004.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 iso2022_jp_2004.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso2022_jp_3.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp_3.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp_3.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 iso2022_jp_3.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso2022_jp_ext.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp_ext.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 iso2022_jp_ext.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 iso2022_jp_ext.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso2022_kr.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 iso2022_kr.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 iso2022_kr.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 iso2022_kr.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_10.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_10.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_11.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_11.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_13.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_13.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_14.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_14.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_15.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_15.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_16.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_16.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_2.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_2.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_3.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_3.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_4.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_4.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_5.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_5.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_6.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_6.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_7.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_7.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_8.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_8.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 iso8859_9.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 iso8859_9.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 johab.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 johab.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 johab.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 johab.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 koi8_r.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 koi8_r.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 koi8_t.py:26(StreamWriter)
        1    0.000    0.000    0.000    0.000 koi8_t.py:29(StreamReader)
        1    0.000    0.000    0.000    0.000 koi8_u.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 koi8_u.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 kz1048.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 kz1048.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 latin_1.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 latin_1.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 mac_cyrillic.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 mac_cyrillic.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 mac_greek.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 mac_greek.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 mac_iceland.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 mac_iceland.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 mac_latin2.py:30(StreamWriter)
        1    0.000    0.000    0.000    0.000 mac_latin2.py:33(StreamReader)
        1    0.000    0.000    0.000    0.000 mac_roman.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 mac_roman.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 mac_turkish.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 mac_turkish.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 ptcp154.py:30(StreamWriter)
        1    0.000    0.000    0.000    0.000 ptcp154.py:33(StreamReader)
        1    0.000    0.000    0.000    0.000 shift_jis.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 shift_jis.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 shift_jis.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 shift_jis.py:27(StreamWriter)
        1    0.000    0.000    0.000    0.000 shift_jis_2004.py:16(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 shift_jis_2004.py:20(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 shift_jis_2004.py:24(StreamReader)
        1    0.000    0.000    0.000    0.000 shift_jis_2004.py:27(StreamWriter)
