"id","created_at","name","has_test","alternate_url"
"126813281","2025-10-22T11:06:54+0300","Junior",false,"https://hh.ru/vacancy/126813281"
"126824172","2025-10-22T14:06:27+0300","Junior",false,"https://hh.ru/vacancy/126824172"
