"id","created_at","name","has_test","alternate_url"
"126419016","2025-10-21T14:23:46+0300","-",false,"https://hh.ru/vacancy/126419016"
"126776801","2025-10-21T13:03:34+0300","-",false,"https://hh.ru/vacancy/126776801"
"126797275","2025-10-21T22:38:27+0300","-",false,"https://hh.ru/vacancy/126797275"
