"id","created_at","name","has_test","alternate_url"
"126080714","2025-10-20T17:33:08+0300","-",false,"https://hh.ru/vacancy/126080714"
"126700452","2025-10-20T08:57:27+0300","-",false,"https://hh.ru/vacancy/126700452"
"126718438","2025-10-20T11:21:52+0300","Junior",false,"https://hh.ru/vacancy/126718438"
"126728552","2025-10-20T13:14:23+0300","-",false,"https://hh.ru/vacancy/126728552"
"126734566","2025-10-20T14:41:45+0300","Middle",false,"https://hh.ru/vacancy/126734566"
"126746347","2025-10-20T17:26:54+0300","-",true,"https://hh.ru/vacancy/126746347"
"126751877","2025-10-20T23:10:14+0300","-",false,"https://hh.ru/vacancy/126751877"
